area_id,area_name,c27012001,c27012001_moe,c27012002,c27012002_moe,c27012003,c27012003_moe,c27012004,c27012004_moe,c27012005,c27012005_moe,c27012006,c27012006_moe,c27012007,c27012007_moe,c27012008,c27012008_moe,c27012009,c27012009_moe,c27012010,c27012010_moe,c27012011,c27012011_moe,c27012012,c27012012_moe,c27012013,c27012013_moe,c27012014,c27012014_moe,c27012015,c27012015_moe,c27012016,c27012016_moe,c27012017,c27012017_moe,c27012018,c27012018_moe,c27012019,c27012019_moe,c27012020,c27012020_moe,c27012021,c27012021_moe,c27012022,c27012022_moe,c27012023,c27012023_moe,c27012024,c27012024_moe,c27012025,c27012025_moe,c27012026,c27012026_moe,c27012027,c27012027_moe,c27012028,c27012028_moe,c27012029,c27012029_moe,c27012030,c27012030_moe,c27012031,c27012031_moe,c27012032,c27012032_moe,c27012033,c27012033_moe,c27012034,c27012034_moe,c27012035,c27012035_moe,c27012036,c27012036_moe,c27012037,c27012037_moe,c27012038,c27012038_moe,c27012039,c27012039_moe,c27012040,c27012040_moe,c27012041,c27012041_moe,c27012042,c27012042_moe,c27012043,c27012043_moe,c27012044,c27012044_moe,c27012045,c27012045_moe,c27012046,c27012046_moe
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,22458,765,9749,595,9434,581,9107,577,8402,560,846,258,26,41,393,151,327,129,315,101,315,101,264,93,34,39,289,97,34,46,0,34,4623,437,4308,422,3746,393,3164,367,474,159,12,37,380,131,562,224,315,114,315,114,152,62,90,79,315,114,2,32,0,34,8086,541,4954,464,4617,457,3224,396,570,178,527,157,976,246,337,156,3132,301,3120,301,1277,220,580,144,3072,302,163,73,12,36
SI05,New Springville-Bloomfield-Travis,30090,1106,13340,808,12862,807,12098,771,10893,761,727,238,35,69,820,247,764,283,478,134,478,134,330,110,43,48,413,128,12,44,0,43,5478,487,4998,462,4383,431,3302,368,422,143,79,47,842,235,615,182,480,133,480,133,268,102,117,60,439,121,40,48,0,43,11272,748,6793,649,6042,570,3800,486,607,227,536,151,1849,301,751,267,4479,375,4441,375,1765,283,860,182,4384,371,659,184,38,47
SI07,Westerleigh,19019,693,8342,591,8040,552,7666,549,7358,552,517,170,9,35,189,90,374,227,302,105,302,105,236,97,19,36,207,72,0,36,0,36,3615,386,3279,373,2961,362,2525,353,289,90,0,36,331,131,318,125,336,110,336,110,230,97,59,49,287,98,11,36,0,36,7062,526,3966,445,3593,412,2491,332,458,230,359,121,827,218,373,150,3096,274,3090,275,1579,234,627,157,3067,276,239,94,6,35
SI08,Grymes Hill-Clifton-Fox Hills,17787,1108,7361,558,7152,549,6484,533,5771,524,358,189,46,51,653,218,668,175,209,107,181,100,121,68,48,46,169,92,7,28,28,51,4719,839,4595,833,3950,796,2667,666,641,251,16,32,971,321,645,220,124,87,124,87,124,87,5,27,90,71,0,28,0,28,5707,628,4138,584,3345,562,1518,346,261,112,346,158,1623,492,793,256,1569,277,1523,272,355,142,293,133,1456,262,592,220,46,54
SI11,Charleston-Richmond Valley-Tottenville,16915,752,8264,652,8072,644,7867,636,7260,629,654,217,0,32,331,218,205,134,192,86,192,86,154,79,23,47,135,69,23,34,0,32,2779,338,2570,329,2218,297,1828,283,327,110,21,30,206,85,352,128,209,90,209,90,171,87,20,32,209,90,0,32,0,32,5872,516,3784,441,3364,435,2284,342,208,85,397,138,760,290,420,162,2088,305,2076,305,740,179,419,156,2076,305,272,103,12,32
SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,21902,873,9611,652,9398,652,8515,637,7715,640,410,171,18,44,683,206,883,224,213,76,213,76,173,70,19,39,122,56,6,37,0,38,3850,476,3744,474,3034,440,2024,299,197,105,75,64,921,280,710,198,106,51,106,51,54,40,10,36,106,51,16,38,0,38,8441,711,6419,672,5147,540,2396,398,348,141,773,175,2408,405,1272,361,2022,264,2022,264,862,185,342,123,1964,265,460,160,0,38
SI14,Grasmere-Arrochar-Ft. Wadsworth,11216,546,4749,386,4671,386,4232,400,4030,399,161,81,0,27,151,68,439,166,78,46,78,46,66,45,10,29,58,42,10,28,0,27,1959,277,1852,275,1594,253,1041,200,40,46,23,41,483,155,258,106,107,54,107,54,49,41,62,45,107,54,16,26,0,27,4508,401,2734,344,2325,312,1185,228,146,71,288,100,949,216,409,150,1774,208,1770,208,560,127,389,112,1770,208,467,134,4,25
SI22,West New Brighton-New Brighton-St. George,22265,991,8664,653,8356,650,7605,602,6924,593,378,137,80,78,609,163,751,246,308,121,305,121,232,113,33,49,210,91,18,42,3,38,5060,547,4836,540,3457,420,1994,293,324,113,85,63,1281,299,1379,363,224,84,224,84,124,66,34,50,224,84,18,36,0,40,8541,684,6035,623,5066,575,1730,314,292,124,548,168,3097,494,969,237,2506,295,2506,295,863,198,337,96,2427,293,759,177,0,40
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,25001,923,11338,672,10734,676,9748,645,8860,649,927,249,9,39,559,186,986,291,604,164,604,164,486,149,56,48,440,130,27,44,0,38,4412,494,3989,473,3442,420,2236,334,590,190,80,61,746,221,547,243,423,106,423,106,262,92,87,63,423,106,33,41,0,38,9251,649,5380,499,4815,460,2884,401,681,166,600,190,1186,264,565,210,3871,415,3812,411,1546,269,689,185,3642,405,928,288,59,64
SI25,Oakwood-Oakwood Beach,17461,728,7337,543,7051,546,6613,518,6264,514,321,138,77,87,261,140,438,204,286,128,286,128,233,120,0,32,221,114,0,32,0,32,3154,409,2835,402,2619,390,1981,327,316,132,4,31,484,192,216,100,319,109,319,109,121,60,110,66,319,109,12,35,0,32,6970,581,3288,451,2924,416,2154,369,248,102,353,138,553,170,364,146,3682,397,3682,397,1463,250,921,188,3652,395,518,171,0,32
SI28,Port Richmond,13966,788,5959,534,5840,523,5104,499,4700,473,374,158,49,70,307,156,736,247,119,62,119,62,91,58,41,42,92,54,15,33,0,32,2475,387,2403,385,1538,250,1143,198,217,107,86,78,228,102,865,311,72,49,72,49,25,35,0,32,72,49,12,30,0,32,5532,559,3746,485,2772,360,1254,230,191,71,349,114,1212,291,974,323,1786,254,1766,254,778,173,496,145,1723,251,241,93,20,33
SI32,Rossville-Woodrow,15196,650,7282,575,6946,583,6784,575,6058,550,670,326,8,28,282,205,162,103,336,130,336,130,326,128,17,26,294,126,70,67,0,29,2592,344,2358,346,2208,332,1833,309,203,89,17,36,326,134,150,109,234,114,234,114,152,88,12,31,222,113,22,31,0,29,5322,478,3625,415,3389,403,2559,396,307,137,276,105,629,195,236,120,1697,248,1697,248,698,180,354,127,1697,248,185,96,0,29
SI35,New Brighton-Silver Lake,13384,656,5833,462,5691,463,5076,406,4725,397,296,112,0,27,209,105,615,300,142,62,142,62,102,50,11,30,131,60,0,27,0,27,2496,359,2323,348,1997,327,1372,232,254,122,22,40,516,216,326,120,173,73,173,73,95,48,64,43,173,73,17,28,0,27,5055,492,3473,448,2772,400,1464,228,286,124,328,131,1050,282,701,277,1582,184,1582,184,625,152,301,100,1504,176,243,93,0,27
SI36,Old Town-Dongan Hills-South Beach,19501,838,7747,589,7508,583,6674,548,5997,558,549,179,16,38,332,155,834,324,239,111,239,111,182,94,10,34,192,95,26,38,0,32,3678,463,3312,454,2786,417,2063,354,248,118,42,42,578,201,526,175,366,107,366,107,244,90,75,53,342,105,19,38,0,32,8076,623,4831,555,4182,503,2402,398,519,169,656,173,1347,320,649,246,3245,378,3232,378,1100,227,619,160,3232,378,823,222,13,34
SI37,Stapleton-Rosebank,19305,870,8180,594,8064,591,6636,553,5785,521,382,128,35,45,658,188,1428,356,116,64,116,64,93,62,15,38,99,63,0,38,0,38,3447,403,3346,400,2375,312,1524,248,233,93,49,62,821,192,971,271,101,55,90,51,64,50,16,38,74,43,19,41,11,41,7678,646,5296,579,4195,529,1708,291,242,99,612,208,2314,483,1101,273,2382,285,2341,279,721,166,295,93,2288,276,775,218,41,46
SI45,New Dorp-Midland Beach,16335,690,7221,539,7068,535,6556,543,6093,523,339,136,0,29,355,190,512,169,153,75,153,75,110,54,5,29,120,67,0,29,0,29,2935,394,2771,384,2409,358,1883,298,138,70,64,94,449,173,362,133,164,76,164,76,92,54,15,33,164,76,18,26,0,29,6179,477,3637,418,3256,401,1838,306,327,146,465,182,916,240,381,153,2542,272,2542,272,1121,219,601,137,2476,268,245,86,0,29
SI48,Arden Heights,19372,670,9480,565,9169,557,8759,563,8280,564,544,176,51,68,201,108,410,164,311,124,311,124,249,117,10,29,276,116,12,31,0,29,3471,433,3255,425,2917,415,2567,397,211,100,18,29,236,112,338,120,216,80,216,80,121,60,48,42,216,80,37,39,0,29,6421,562,4367,473,3990,432,3014,377,711,219,359,130,430,139,377,169,2054,320,2038,321,791,213,322,123,1919,293,349,163,16,32
SI54,Great Kills,33733,838,15454,776,14963,764,14374,763,13520,766,891,224,48,59,444,187,589,199,491,155,491,155,390,142,52,53,439,140,21,44,0,42,6108,523,5652,511,5163,510,4320,484,446,144,53,55,582,149,489,147,456,120,456,120,345,104,195,87,423,116,38,49,0,42,12171,663,7161,564,6633,555,4560,488,908,240,849,209,1393,332,528,177,5010,415,5010,415,2376,349,1032,223,4996,415,512,166,0,42
SI99,park-cemetery-etc-Staten Island,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
