area_id,area_name,b19037f001,b19037f001_moe,b19037f002,b19037f002_moe,b19037f003,b19037f003_moe,b19037f004,b19037f004_moe,b19037f005,b19037f005_moe,b19037f006,b19037f006_moe,b19037f007,b19037f007_moe,b19037f008,b19037f008_moe,b19037f009,b19037f009_moe,b19037f010,b19037f010_moe,b19037f011,b19037f011_moe,b19037f012,b19037f012_moe,b19037f013,b19037f013_moe,b19037f014,b19037f014_moe,b19037f015,b19037f015_moe,b19037f016,b19037f016_moe,b19037f017,b19037f017_moe,b19037f018,b19037f018_moe,b19037f019,b19037f019_moe,b19037f020,b19037f020_moe,b19037f021,b19037f021_moe,b19037f022,b19037f022_moe,b19037f023,b19037f023_moe,b19037f024,b19037f024_moe,b19037f025,b19037f025_moe,b19037f026,b19037f026_moe,b19037f027,b19037f027_moe,b19037f028,b19037f028_moe,b19037f029,b19037f029_moe,b19037f030,b19037f030_moe,b19037f031,b19037f031_moe,b19037f032,b19037f032_moe,b19037f033,b19037f033_moe,b19037f034,b19037f034_moe,b19037f035,b19037f035_moe,b19037f036,b19037f036_moe,b19037f037,b19037f037_moe,b19037f038,b19037f038_moe,b19037f039,b19037f039_moe,b19037f040,b19037f040_moe,b19037f041,b19037f041_moe,b19037f042,b19037f042_moe,b19037f043,b19037f043_moe,b19037f044,b19037f044_moe,b19037f045,b19037f045_moe,b19037f046,b19037f046_moe,b19037f047,b19037f047_moe,b19037f048,b19037f048_moe,b19037f049,b19037f049_moe,b19037f050,b19037f050_moe,b19037f051,b19037f051_moe,b19037f052,b19037f052_moe,b19037f053,b19037f053_moe,b19037f054,b19037f054_moe,b19037f055,b19037f055_moe,b19037f056,b19037f056_moe,b19037f057,b19037f057_moe,b19037f058,b19037f058_moe,b19037f059,b19037f059_moe,b19037f060,b19037f060_moe,b19037f061,b19037f061_moe,b19037f062,b19037f062_moe,b19037f063,b19037f063_moe,b19037f064,b19037f064_moe,b19037f065,b19037f065_moe,b19037f066,b19037f066_moe,b19037f067,b19037f067_moe,b19037f068,b19037f068_moe,b19037f069,b19037f069_moe
QN17,Forest Hills,1585,318,59,93,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,0,64,19,69,0,64,0,64,0,64,0,64,40,89,0,64,694,208,84,107,28,76,0,64,0,64,74,116,14,66,0,64,33,73,21,66,46,79,130,99,92,85,62,77,55,78,46,74,9,64,739,234,0,64,61,111,0,64,44,81,81,94,0,64,29,79,52,94,129,132,30,68,107,95,117,109,0,64,30,77,24,67,35,72,93,89,20,71,0,64,21,66,0,64,0,64,0,64,0,64,5,63,30,80,0,64,8,64,9,64,0,64,0,64,0,64,0,64
QN18,Rego Park,488,147,15,40,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,15,40,0,34,0,34,0,34,0,34,0,34,186,87,37,51,9,35,0,34,0,34,0,34,25,43,19,38,12,36,8,39,33,62,6,33,20,41,17,35,0,34,0,34,0,34,235,109,0,34,11,37,0,34,0,34,12,37,0,34,13,39,0,34,17,38,0,34,70,68,70,71,20,44,22,43,0,34,0,34,52,61,0,34,12,37,8,34,0,34,0,34,0,34,32,59,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
QN19,Glendale,514,157,28,58,0,43,0,43,0,43,0,43,28,58,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,201,101,18,48,34,68,0,43,0,43,13,46,39,61,0,43,19,52,0,43,0,43,51,52,27,50,0,43,0,43,0,43,0,43,235,107,0,43,0,43,12,46,17,50,24,54,0,43,0,43,14,47,0,43,63,71,25,46,17,46,45,65,18,51,0,43,0,43,50,69,46,69,0,43,0,43,0,43,4,42,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43
QN20,Ridgewood,1714,244,147,100,0,56,0,56,0,56,0,56,28,69,0,56,0,56,34,66,8,57,0,56,26,68,7,56,18,62,26,70,0,56,0,56,821,188,13,55,45,74,76,72,63,80,65,75,41,65,33,59,48,67,66,82,43,66,144,93,97,73,75,83,0,56,12,59,0,56,682,158,94,79,29,59,20,64,108,80,39,68,29,62,32,61,19,60,15,60,105,78,49,65,82,74,0,56,34,62,0,56,27,60,64,64,15,56,0,56,0,56,12,58,7,56,0,56,0,56,0,56,13,59,10,57,0,56,7,57,0,56,0,56,0,56,0,56
QN21,Middle Village,354,141,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,235,128,0,51,0,51,31,70,27,57,33,72,25,57,0,51,0,51,0,51,11,53,12,55,48,78,44,75,0,51,0,51,4,50,112,74,0,51,0,51,0,51,11,53,0,51,0,51,0,51,0,51,0,51,0,51,20,53,16,50,36,66,27,57,2,50,0,51,7,51,0,51,0,51,0,51,7,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51
QN22,Flushing,1267,335,64,72,6,52,0,54,0,54,0,54,0,54,0,54,16,56,0,54,0,54,0,54,0,54,0,54,42,71,0,54,0,54,0,54,749,296,30,70,20,62,0,54,221,192,9,54,8,54,37,65,27,65,15,56,93,107,0,54,178,151,74,94,8,53,29,68,0,54,287,146,44,67,11,56,26,68,0,54,0,54,29,71,19,55,0,54,0,54,16,57,38,64,74,109,0,54,0,54,0,54,30,59,167,96,53,75,30,59,0,54,0,54,0,54,9,55,0,54,0,54,0,54,0,54,38,64,37,65,0,54,0,54,0,54,0,54
QN23,College Point,1436,268,19,44,0,34,19,44,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,714,205,33,60,0,34,0,34,41,70,60,67,0,34,19,41,0,34,87,78,77,69,180,120,100,79,64,66,0,34,12,36,41,47,651,201,0,34,0,34,0,34,85,85,28,54,21,44,35,52,100,95,36,63,86,84,8,35,156,106,60,80,30,45,6,34,0,34,52,54,0,34,0,34,0,34,13,37,0,34,0,34,0,34,0,34,0,34,0,34,25,50,0,34,0,34,0,34,0,34,14,37
QN25,Corona,2878,389,130,97,0,44,0,44,0,44,36,71,0,44,0,44,0,44,23,56,0,44,0,44,21,54,23,57,18,51,0,44,0,44,9,45,1577,324,25,58,109,73,128,103,133,101,197,116,149,124,67,66,96,73,140,126,54,69,97,77,272,136,77,82,23,56,10,66,0,44,996,245,39,65,45,55,15,45,199,132,30,57,0,44,96,82,42,61,20,47,87,76,96,80,191,130,35,60,20,53,0,44,81,74,175,91,33,61,17,52,15,52,45,54,0,44,0,44,0,44,0,44,0,44,43,57,14,46,8,44,0,44,0,44,0,44,0,44
QN26,North Corona,3818,363,117,77,37,57,0,45,0,45,19,53,0,45,12,47,17,49,0,45,0,45,0,45,0,45,32,53,0,45,0,45,0,45,0,45,2522,316,65,61,82,74,223,108,155,88,240,110,224,108,130,93,137,86,97,71,286,121,294,118,175,99,172,99,111,83,96,68,35,58,992,219,40,53,9,44,52,74,44,54,106,74,75,70,0,45,104,76,48,58,67,73,83,75,173,98,47,56,38,52,67,73,39,57,187,95,8,44,44,67,14,43,6,44,0,45,0,45,9,46,0,45,17,50,18,50,35,59,9,44,0,45,0,45,1,43,26,58
QN27,East Elmhurst,2327,257,107,71,0,34,0,34,0,34,18,42,11,36,0,34,47,60,0,34,0,34,0,34,0,34,0,34,0,34,20,39,11,36,0,34,1252,193,71,60,82,58,43,43,108,82,27,37,81,62,59,56,109,76,66,48,88,67,157,81,109,72,123,74,63,57,43,47,23,50,847,174,5,33,42,49,20,40,58,54,13,34,64,63,37,53,10,36,52,63,85,74,10,36,144,89,132,85,76,76,60,56,39,52,121,59,0,34,0,34,9,35,0,34,0,34,0,34,22,36,29,44,0,34,8,34,10,35,43,43,0,34,0,34,0,34,0,34
QN28,Jackson Heights,6500,577,277,145,22,75,0,66,0,66,61,86,17,71,0,66,47,94,38,89,26,76,0,66,0,66,44,79,0,66,22,74,0,66,0,66,2790,416,206,131,115,101,200,118,156,115,168,144,88,92,265,153,151,120,208,138,198,117,243,146,254,141,366,181,106,98,49,77,17,69,2874,407,146,101,64,83,212,130,117,114,153,111,236,129,150,116,86,105,50,82,209,126,542,210,399,155,182,107,127,109,67,85,134,99,559,199,216,156,47,70,8,65,3,64,0,66,114,101,0,66,33,77,0,66,34,77,0,66,23,70,45,80,36,80,0,66,0,66
QN29,Elmhurst,1939,307,100,93,0,60,0,60,31,69,22,68,43,78,0,60,0,60,4,63,0,60,0,60,0,60,0,60,0,60,0,60,0,60,0,60,1037,230,55,78,35,72,91,92,105,97,74,93,86,97,94,95,12,61,29,62,84,88,192,114,89,89,19,61,51,84,21,66,0,60,578,160,7,60,62,76,0,60,26,60,23,62,24,65,84,92,23,63,0,60,15,61,67,80,101,79,86,80,39,74,0,60,21,63,224,128,48,78,13,62,0,60,0,60,14,62,42,75,3,60,0,60,0,60,12,62,74,102,0,60,18,61,0,60,0,60,0,60
QN30,Maspeth,740,168,46,62,23,58,16,50,5,44,0,45,0,45,0,45,2,44,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,412,130,27,52,4,44,30,55,9,46,19,47,29,54,69,71,0,45,44,64,30,49,54,66,97,72,0,45,0,45,0,45,0,45,277,105,0,45,9,46,20,54,10,46,11,46,0,45,19,47,15,49,20,50,45,56,79,73,27,51,0,45,15,45,7,45,0,45,5,45,0,45,0,45,0,45,0,45,0,45,5,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45
QN31,Hunters Point-Sunnyside-West Maspeth,1706,300,62,66,16,59,0,56,0,56,0,56,1,54,0,56,0,56,0,56,0,56,16,60,21,64,8,57,0,56,0,56,0,56,0,56,877,226,49,72,34,76,94,108,89,92,142,115,79,105,21,64,13,59,49,77,0,56,136,97,100,93,54,65,0,56,17,58,0,56,581,178,15,56,4,57,65,74,9,57,12,59,20,58,85,89,24,67,47,70,18,58,162,112,75,87,24,59,17,61,0,56,4,56,186,108,25,60,20,64,0,56,9,57,0,56,0,56,20,57,0,56,26,68,64,85,0,56,22,65,0,56,0,56,0,56,0,56
QN33,Cambria Heights,32,47,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,22,47,11,45,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,11,45,0,43,0,43,0,43,4,42,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,4,42,0,43,0,43,0,43,6,43,0,43,0,43,0,43,0,43,0,43,6,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43
QN34,Queens Village,1224,216,80,76,0,56,17,61,0,56,0,56,0,56,0,56,0,56,32,62,0,56,9,57,0,56,22,66,0,56,0,56,0,56,0,56,511,151,10,55,20,61,0,56,0,56,19,62,7,56,24,67,10,56,11,59,70,97,44,63,178,80,19,56,73,77,4,55,22,63,527,154,50,77,0,56,0,56,29,71,10,56,23,60,20,56,8,56,8,56,25,60,43,67,116,82,50,66,99,81,28,61,18,57,106,77,0,56,0,56,9,57,0,56,26,66,2,55,0,56,0,56,0,56,22,57,0,56,0,56,0,56,5,55,37,69,5,56
QN35,Briarwood-Jamaica Hills,2491,361,61,64,0,47,0,47,0,47,12,49,0,47,0,47,0,47,7,46,25,58,0,47,0,47,17,52,0,47,0,47,0,47,0,47,1310,288,28,61,11,48,123,111,15,49,40,64,45,67,116,111,111,90,122,112,163,112,100,115,82,75,179,121,89,113,86,102,0,47,985,235,39,67,45,85,18,42,62,68,12,49,114,91,22,55,34,51,49,73,132,98,63,73,216,128,164,92,11,50,0,47,4,46,135,78,0,47,14,49,0,47,26,49,0,47,0,47,56,63,0,47,0,47,29,55,5,45,0,47,0,47,5,45,0,47,0,47
QN37,Kew Gardens Hills,653,180,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,361,153,4,39,0,40,0,40,77,87,0,40,0,40,24,52,0,40,13,44,50,88,59,74,31,55,0,40,89,81,14,44,0,40,175,90,0,40,0,40,0,40,18,42,0,40,0,40,32,56,0,40,0,40,19,42,0,40,27,48,26,46,27,54,0,40,26,57,117,86,0,40,14,44,0,40,0,40,0,40,0,40,0,40,0,40,9,40,6,43,50,72,21,48,0,40,0,40,0,40,17,45
QN38,Pomonok-Flushing Heights-Hillcrest,1019,240,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,523,198,44,79,44,77,36,50,62,83,41,64,0,37,76,112,0,37,18,42,23,48,74,98,0,37,89,74,7,37,0,37,9,38,482,179,39,69,0,37,126,135,16,42,0,37,72,97,0,37,0,37,0,37,0,37,6,36,45,55,123,88,0,37,47,71,8,38,14,40,14,40,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37
QN41,Fresh Meadows-Utopia,370,181,6,26,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,6,26,0,27,0,27,0,27,0,27,0,27,219,144,18,35,0,27,0,27,0,27,0,27,0,27,0,27,70,110,0,27,0,27,0,27,27,36,66,71,38,63,0,27,0,27,137,124,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,51,84,53,86,0,27,22,47,0,27,0,27,0,27,11,30,8,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,8,27,0,27,0,27,0,27,0,27,0,27,0,27
QN42,Oakland Gardens,169,129,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,97,86,0,34,0,34,0,34,0,34,30,58,0,34,0,34,0,34,0,34,0,34,0,34,0,34,67,72,0,34,0,34,0,34,72,98,0,34,0,34,65,98,0,34,0,34,7,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
QN43,Bellerose,442,164,23,50,0,34,0,34,0,34,0,34,0,34,0,34,0,34,23,50,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,227,125,12,35,0,34,0,34,20,43,15,38,0,34,0,34,65,82,0,34,34,63,34,55,10,33,37,49,0,34,0,34,0,34,192,110,0,34,0,34,0,34,0,34,0,34,30,51,13,34,0,34,45,78,0,34,10,34,19,39,16,36,21,36,38,68,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
QN44,Glen Oaks-Floral Park-New Hyde Park,83,53,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,54,46,0,32,0,32,0,32,0,32,0,32,0,32,0,32,9,33,0,32,14,37,0,32,18,32,13,36,0,32,0,32,0,32,29,37,0,32,0,32,0,32,0,32,0,32,11,34,0,32,0,32,7,29,0,32,0,32,0,32,0,32,11,34,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
QN45,Douglas Manor-Douglaston-Little Neck,175,100,36,66,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,36,66,0,34,0,34,0,34,0,34,0,34,59,64,0,34,0,34,0,34,0,34,26,52,0,34,0,34,0,34,0,34,0,34,0,34,0,34,9,35,24,50,0,34,0,34,68,59,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,10,35,33,58,0,34,25,40,0,34,0,34,12,37,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,12,37
QN46,Bayside-Bayside Hills,624,184,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,261,114,0,51,0,51,0,51,0,51,0,51,0,51,11,52,6,50,13,50,67,75,41,63,9,51,60,76,5,51,43,65,6,51,303,143,7,51,0,51,0,51,0,51,0,51,0,51,0,51,28,57,21,59,36,64,23,61,57,75,95,109,23,55,4,50,9,52,60,68,0,51,0,51,0,51,21,59,0,51,6,50,0,51,0,51,0,51,0,51,21,59,0,51,12,53,0,51,0,51,0,51
QN47,Ft. Totten-Bay Terrace-Clearview,241,212,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,122,112,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,98,110,0,34,24,45,0,34,119,182,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,115,182,0,34,4,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
QN48,Auburndale,211,98,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,115,76,0,32,0,32,0,32,0,32,0,32,11,34,0,32,0,32,0,32,4,31,15,40,8,33,36,49,41,57,0,32,0,32,69,60,0,32,0,32,0,32,12,33,0,32,0,32,0,32,0,32,0,32,11,34,0,32,0,32,46,56,0,32,0,32,0,32,27,52,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,27,52,0,32,0,32,0,32,0,32,0,32,0,32
QN49,Whitestone,379,142,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,196,107,11,41,0,38,0,38,0,38,0,38,0,38,41,58,0,38,21,50,0,38,0,38,111,91,12,41,0,38,0,38,0,38,152,85,0,38,0,38,22,49,0,38,0,38,14,43,29,57,0,38,0,38,13,40,10,39,5,37,30,49,29,50,0,38,0,38,31,61,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,31,61,0,38,0,38,0,38
QN50,Elmhurst-Maspeth,560,156,22,39,0,34,0,34,0,34,0,34,5,31,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,17,42,352,128,42,49,10,33,63,58,21,46,0,34,0,34,10,35,35,50,57,54,18,36,49,62,18,43,29,47,0,34,0,34,0,34,176,88,0,34,0,34,0,34,26,48,15,42,30,38,0,34,0,34,23,38,0,34,0,34,11,34,19,36,26,51,26,50,0,34,10,37,0,34,0,34,0,34,0,34,0,34,0,34,10,37,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
QN51,Murray Hill,1046,245,5,50,0,50,0,50,5,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,469,159,12,51,82,102,43,66,0,50,19,57,27,63,38,70,28,65,10,50,23,52,48,72,29,66,26,52,28,55,56,75,0,50,480,177,26,64,0,50,0,50,50,87,23,59,0,50,0,50,0,50,159,111,0,50,31,59,101,100,33,56,0,50,34,74,23,59,92,82,0,50,7,50,10,50,0,50,0,50,30,67,0,50,18,57,27,59,0,50,0,50,0,50,0,50,0,50,0,50,0,50
QN52,East Flushing,490,142,33,65,0,42,0,42,0,42,0,42,0,42,33,65,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,311,122,45,65,26,56,0,42,0,42,10,43,16,48,0,42,39,57,29,49,0,42,24,47,64,63,54,71,0,42,4,41,0,42,116,71,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,12,41,37,57,41,51,22,46,4,40,0,42,0,42,30,50,0,42,5,41,20,50,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,5,42
QN53,Woodhaven,4564,371,331,134,27,60,21,62,51,77,20,61,20,61,12,56,27,67,23,62,13,56,38,67,27,66,25,58,27,67,0,54,0,54,0,54,2276,289,109,90,88,84,43,72,155,103,132,96,39,66,53,63,60,67,180,104,261,120,396,140,319,123,205,107,114,93,111,81,11,55,1817,266,149,97,42,68,30,62,60,68,77,70,83,81,72,75,129,88,94,83,225,106,233,108,276,124,168,98,69,86,74,66,36,68,140,91,78,85,20,55,0,54,0,54,0,54,11,55,16,54,0,54,0,54,0,54,0,54,7,53,8,54,0,54,0,54,0,54
QN54,Richmond Hill,4411,383,222,96,7,60,12,61,13,60,11,61,0,60,0,60,50,71,0,60,0,60,18,62,27,64,41,70,0,60,31,67,0,60,12,62,2092,282,99,79,12,62,20,60,111,89,113,82,114,84,126,96,111,83,22,68,293,124,147,90,379,135,244,117,127,75,158,83,16,61,1878,272,92,89,71,74,58,73,119,100,68,74,149,100,77,74,169,102,39,70,185,91,159,104,323,122,143,83,114,88,86,88,26,64,219,92,25,62,36,69,16,60,0,60,0,60,22,67,24,61,0,60,8,60,0,60,37,64,20,67,7,60,0,60,24,63,0,60
QN55,South Ozone Park,5859,475,171,96,17,67,6,61,0,62,0,62,0,62,0,62,4,61,0,62,24,73,0,62,29,66,55,72,13,65,0,62,23,72,0,62,2441,334,86,82,32,69,88,93,125,92,156,101,171,112,117,96,158,117,132,89,142,91,392,161,279,131,173,93,174,120,110,96,106,87,2689,349,115,90,112,92,204,118,135,118,37,69,174,111,132,96,120,97,30,69,318,131,279,108,382,167,236,123,83,81,233,106,99,89,558,164,57,79,35,72,16,63,122,95,19,66,65,85,26,64,0,62,0,62,6,61,59,84,46,79,32,71,40,71,25,62,10,63
QN56,Ozone Park,1138,235,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,480,186,67,61,0,36,0,36,62,87,0,36,13,35,0,36,5,35,0,36,31,51,128,115,73,63,42,55,30,48,29,49,0,36,558,154,17,43,28,45,5,35,0,36,40,54,0,36,20,47,29,55,0,36,38,47,111,68,66,67,43,58,107,82,14,42,40,64,100,86,47,80,0,36,8,37,0,36,15,42,0,36,0,36,0,36,0,36,0,36,0,36,30,42,0,36,0,36,0,36,0,36
QN57,Lindenwood-Howard Beach,454,178,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,192,116,0,34,0,34,0,34,0,34,17,41,10,35,0,34,0,34,0,34,31,48,101,98,14,37,0,34,0,34,0,34,19,43,240,149,0,34,0,34,0,34,14,37,0,34,0,34,0,34,17,41,64,83,0,34,11,36,134,122,0,34,0,34,0,34,0,34,22,36,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,8,33,0,34,14,37
QN60,Kew Gardens,1044,255,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,509,188,0,34,0,34,48,63,0,34,13,37,42,61,43,75,23,40,0,34,58,80,116,102,124,98,10,35,17,40,15,38,0,34,396,168,11,37,0,34,0,34,0,34,0,34,0,34,88,73,60,62,0,34,75,95,83,80,4,34,0,34,45,74,21,40,9,35,139,89,34,49,9,35,18,40,0,34,0,34,32,54,0,34,0,34,0,34,0,34,33,63,13,39,0,34,0,34,0,34,0,34
QN61,Jamaica,4516,395,290,141,48,65,17,58,36,63,0,51,0,51,0,51,25,64,0,51,36,69,77,95,0,51,15,53,0,51,36,66,0,51,0,51,1841,285,78,67,133,98,193,99,207,110,151,96,103,89,167,115,119,85,165,111,195,102,76,74,112,87,86,83,56,75,0,51,0,51,1858,284,57,65,107,94,170,106,290,132,106,92,163,112,117,95,42,61,86,80,153,89,158,96,194,98,114,79,70,81,26,59,5,51,527,160,129,96,0,51,24,57,49,63,0,51,35,54,6,51,42,67,7,51,47,65,40,59,62,65,37,63,20,56,8,51,21,58
QN62,Queensboro Hill,446,141,29,53,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,29,53,0,29,0,29,0,29,0,29,0,29,200,106,49,69,0,29,8,29,0,29,0,29,0,29,0,29,0,29,0,29,37,48,25,41,68,66,0,29,13,34,0,29,0,29,192,89,12,33,0,29,26,41,0,29,0,29,0,29,0,29,28,42,0,29,50,65,7,30,10,32,35,39,0,29,8,30,16,37,25,43,0,29,0,29,0,29,25,43,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
QN63,Woodside,1515,327,9,50,0,50,0,50,0,50,0,50,9,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,869,264,38,73,89,118,72,86,0,50,42,70,0,50,39,56,110,108,0,50,51,67,119,114,104,104,112,100,11,51,14,51,68,101,468,197,14,54,42,80,16,54,0,50,45,87,57,81,33,56,93,101,51,93,0,50,46,61,71,89,0,50,0,50,0,50,0,50,169,108,0,50,9,50,0,50,48,61,71,97,0,50,25,55,16,53,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50
QN66,Laurelton,66,55,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,66,55,8,40,0,40,0,40,0,40,0,40,0,40,0,40,16,46,18,46,5,39,14,40,5,41,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
QN68,Queensbridge-Ravenswood-Long Island City,1277,251,12,43,0,38,0,38,0,38,12,43,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,527,169,113,80,52,55,0,38,64,66,19,44,20,48,10,38,87,99,23,46,39,69,31,47,45,56,0,38,24,46,0,38,0,38,678,180,102,69,91,88,73,75,42,54,10,40,11,40,36,49,0,38,39,50,87,88,25,41,105,103,35,49,22,50,0,38,0,38,60,49,49,46,0,38,0,38,0,38,11,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38
QN70,Astoria,2142,351,91,87,0,60,0,60,12,61,55,85,0,60,0,60,0,60,0,60,0,60,24,63,0,60,0,60,0,60,0,60,0,60,0,60,1050,260,81,84,16,60,17,64,105,86,21,68,54,73,16,60,152,116,88,89,84,96,145,103,99,90,41,77,87,143,44,71,0,60,702,207,54,69,69,85,55,70,0,60,80,97,15,62,68,87,43,89,144,124,39,67,32,63,77,91,0,60,26,65,0,60,0,60,299,142,51,82,75,87,72,104,0,60,8,60,0,60,8,60,0,60,0,60,23,64,7,60,24,63,0,60,0,60,31,63,0,60
QN71,Old Astoria,1058,211,76,72,0,34,10,36,0,34,0,34,0,34,25,51,14,39,0,34,0,34,27,55,0,34,0,34,0,34,0,34,0,34,0,34,586,167,32,48,35,46,12,38,62,58,52,54,45,56,25,42,55,61,61,75,61,57,38,48,87,73,0,34,0,34,0,34,21,47,387,146,79,67,15,39,5,33,74,69,69,81,32,53,21,44,49,54,12,34,0,34,0,34,31,46,0,34,0,34,0,34,0,34,9,35,0,34,0,34,0,34,9,35,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
