GEOID10,TRBL_10,TRBL_STR_10,TRACT_10,BLOCK_10,BG,TRBG_10,WATER,URBAN_VILLAGE_NUMBER,URBAN_VILLAGE_NAME,URBAN_VILLAGE_TYPE,CRA_NO,CRA_NAME,NEIGHBORHOODS_INCLUDED,NEIGHBORHOOD_DISTRICT_NUMBER,NEIGHBORHOOD_DISTRICT_NAME
530330042005017,4200.5017,4200.5017,4200,5017,5,4200.5,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330008001018,800.1018,800.1018,800,1018,1,800.1,0,0,Outside Villages,Outside Villages,8.3,Cedar Park/Meadowbrook,"Cedar Park, Lake City, Meadowbrook, Matthews Beach",8,North
530330008002008,800.2008,800.2008,800,2008,2,800.2,0,0,Outside Villages,Outside Villages,8.3,Cedar Park/Meadowbrook,"Cedar Park, Lake City, Meadowbrook, Matthews Beach",8,North
530330022001021,2200.1021,2200.1021,2200,1021,1,2200.1,0,0,Outside Villages,Outside Villages,7.4,Wedgwood/View Ridge,"Wedgwood, View Ridge, Bryant, Matthews Beach",7,Northeast
530330022002009,2200.2009,2200.2009,2200,2009,2,2200.2,0,0,Outside Villages,Outside Villages,7.4,Wedgwood/View Ridge,"Wedgwood, View Ridge, Bryant, Matthews Beach",7,Northeast
530330022001001,2200.1001,2200.1001,2200,1001,1,2200.1,0,0,Outside Villages,Outside Villages,7.4,Wedgwood/View Ridge,"Wedgwood, View Ridge, Bryant, Matthews Beach",7,Northeast
530330081001041,8100.1041,8100.1041,8100,1041,1,8100.1,0,413.3,Commercial Core,Urban Center Village,13.2,Downtown Commercial Core,"Downtown Commercial Core, West Edge, Central Business District, Pike Place Market, Pioneer Square",13,Downtown
530330081001038,8100.1038,8100.1038,8100,1038,1,8100.1,0,413.3,Commercial Core,Urban Center Village,13.2,Downtown Commercial Core,"Downtown Commercial Core, West Edge, Central Business District, Pike Place Market, Pioneer Square",13,Downtown
530330082001001,8200.1001,8200.1001,8200,1001,1,8200.1,0,413.2,Denny Triangle,Urban Center Village,6.1,First Hill,"First Hill, Yesler Terrace, Squire Park",6,East
530330078002032,7800.2032,7800.2032,7800,2032,2,7800.2,0,0,Outside Villages,Outside Villages,5.1,Madrona/Leschi,"Madrona, Leschi, Harrison/Denny-Blaine",5,Central
530330078001037,7800.1037,7800.1037,7800,1037,1,7800.1,0,0,Outside Villages,Outside Villages,5.1,Madrona/Leschi,"Madrona, Leschi, Harrison/Denny-Blaine",5,Central
530330089001033,8900.1033,8900.1033,8900,1033,1,8900.1,0,0,Outside Villages,Outside Villages,5.1,Madrona/Leschi,"Madrona, Leschi, Harrison/Denny-Blaine",5,Central
530330089001029,8900.1029,8900.1029,8900,1029,1,8900.1,0,0,Outside Villages,Outside Villages,5.1,Madrona/Leschi,"Madrona, Leschi, Harrison/Denny-Blaine",5,Central
530330095001004,9500.1004,9500.1004,9500,1004,1,9500.1,0,0,Outside Villages,Outside Villages,4.4,Mt. Baker/North Rainier,"Mt. Baker, North Rainier, Atlantic",4,Southeast
530330095003002,9500.3002,9500.3002,9500,3002,3,9500.3,1,0,Outside Villages,Outside Villages,4.4,Mt. Baker/North Rainier,"Mt. Baker, North Rainier, Atlantic",4,Southeast
530330095001067,9500.1067,9500.1067,9500,1067,1,9500.1,0,0,Outside Villages,Outside Villages,4.4,Mt. Baker/North Rainier,"Mt. Baker, North Rainier, Atlantic",4,Southeast
530330095003014,9500.3014,9500.3014,9500,3014,3,9500.3,0,0,Outside Villages,Outside Villages,4.4,Mt. Baker/North Rainier,"Mt. Baker, North Rainier, Atlantic",4,Southeast
530330095003015,9500.3015,9500.3015,9500,3015,3,9500.3,0,0,Outside Villages,Outside Villages,4.4,Mt. Baker/North Rainier,"Mt. Baker, North Rainier, Atlantic",4,Southeast
530330095003035,9500.3035,9500.3035,9500,3035,3,9500.3,0,0,Outside Villages,Outside Villages,4.4,Mt. Baker/North Rainier,"Mt. Baker, North Rainier, Atlantic",4,Southeast
530330095003034,9500.3034,9500.3034,9500,3034,3,9500.3,0,0,Outside Villages,Outside Villages,4.4,Mt. Baker/North Rainier,"Mt. Baker, North Rainier, Atlantic",4,Southeast
530330029001007,2900.1007,2900.1007,2900,1007,1,2900.1,0,102,Greenwood-Phinney Ridge,Residential Urban Village,9.3,Greenwood/Phinney Ridge,"Greenwood, Phinney Ridge, Woodland Park, Crown Hill",9,Northwest
530330029002008,2900.2008,2900.2008,2900,2008,2,2900.2,0,102,Greenwood-Phinney Ridge,Residential Urban Village,9.3,Greenwood/Phinney Ridge,"Greenwood, Phinney Ridge, Woodland Park, Crown Hill",9,Northwest
530330034002002,3400.2002,3400.2002,3400,2002,2,3400.2,0,0,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,"Greenwood, Phinney Ridge, Woodland Park, Crown Hill",9,Northwest
530330034001007,3400.1007,3400.1007,3400,1007,1,3400.1,0,0,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,"Greenwood, Phinney Ridge, Woodland Park, Crown Hill",9,Northwest
530330034001006,3400.1006,3400.1006,3400,1006,1,3400.1,0,0,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,"Greenwood, Phinney Ridge, Woodland Park, Crown Hill",9,Northwest
530330034001013,3400.1013,3400.1013,3400,1013,1,3400.1,0,0,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,"Greenwood, Phinney Ridge, Woodland Park, Crown Hill",9,Northwest
530330035001008,3500.1008,3500.1008,3500,1008,1,3500.1,0,0,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,"Greenwood, Phinney Ridge, Woodland Park, Crown Hill",9,Northwest
530330034001015,3400.1015,3400.1015,3400,1015,1,3400.1,0,0,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,"Greenwood, Phinney Ridge, Woodland Park, Crown Hill",9,Northwest
530330034003016,3400.3016,3400.3016,3400,3016,3,3400.3,0,0,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,"Greenwood, Phinney Ridge, Woodland Park, Crown Hill",9,Northwest
530330035003015,3500.3015,3500.3015,3500,3015,3,3500.3,0,0,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,"Greenwood, Phinney Ridge, Woodland Park, Crown Hill",9,Northwest
530330035003005,3500.3005,3500.3005,3500,3005,3,3500.3,0,0,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,"Greenwood, Phinney Ridge, Woodland Park, Crown Hill",9,Northwest
530330112002007,11200.2007,11200.2007,11200,2007,2,11200.2,0,502,Greater Duwamish,Manufacturing Industrial,3.1,South Park,South Park,3,Greater Duwamish
530330099004018,9900.4018,9900.4018,9900,4018,4,9900.4,0,502,Greater Duwamish,Manufacturing Industrial,2.1,North Delridge,"North Delridge, Pigeon Point, Avalon, Luna Park, Harbor Island",2,Delridge Neighborhoods
530330054002006,5400.2006,5400.2006,5400,2006,2,5400.2,0,0,Outside Villages,Outside Villages,11.1,Fremont,"Fremont, Wallingford, Northlake",11,Lake Union
530330041005003,4100.5003,4100.5003,4100,5003,5,4100.5,0,0,Outside Villages,Outside Villages,7.5,Laurelhurst/Sand Point,"Laurelhurst, Windermere, Sand Point, Hawthorne Hills, Magnuson Park",7,Northeast
530330047002077,4700.2077,4700.2077,4700,2077,2,4700.2,0,501,Ballard-Interbay-Northend,Manufacturing Industrial,10.4,Ballard,"Ballard, West Woodland, Adams",10,Ballard
530330112002000,11200.2,11200.2000,11200,2000,2,11200.2,1,502,Greater Duwamish,Manufacturing Industrial,3.1,South Park,South Park,3,Greater Duwamish
530330063002031,6300.2031,6300.2031,6300,2031,2,6300.2,0,0,Outside Villages,Outside Villages,6.5,Madison Park,"Madison Park, Broadmoor, Washington Park, Harrison/Denny-Blaine",6,East
530330066002006,6600.2006,6600.2006,6600,2006,2,6600.2,0,107,Eastlake,Residential Urban Village,11.3,Cascade/Eastlake,"South Lake Union, Eastlake, Cascade, Denny Triangle",11,Lake Union
530330061001026,6100.1026,6100.1026,6100,1026,1,6100.1,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
530330067003001,6700.3001,6700.3001,6700,3001,3,6700.3,0,0,Outside Villages,Outside Villages,12.3,Queen Anne,"Queen Anne, Lower Queen Anne, Uptown, Seattle Center, Westlake",12,Magnolia/Queen Anne
530330027004023,2700.4023,2700.4023,2700,4023,4,2700.4,0,0,Outside Villages,Outside Villages,9.4,Green Lake,"Green Lake, Meridian, Roosevelt, Woodland Park",9,Northwest
530330046001000,4600.1,4600.1000,4600,1000,1,4600.1,0,0,Outside Villages,Outside Villages,9.4,Green Lake,"Green Lake, Meridian, Roosevelt, Woodland Park",9,Northwest
530330067003007,6700.3007,6700.3007,6700,3007,3,6700.3,0,0,Outside Villages,Outside Villages,12.3,Queen Anne,"Queen Anne, Lower Queen Anne, Uptown, Seattle Center, Westlake",12,Magnolia/Queen Anne
530330093003155,9300.3155,9300.3155,9300,3155,3,9300.3,0,502,Greater Duwamish,Manufacturing Industrial,3.3,Duwamish/SODO,"Duwamish, SODO, Pioneer Square",3,Greater Duwamish
530330112001005,11200.1005,11200.1005,11200,1005,1,11200.1,0,502,Greater Duwamish,Manufacturing Industrial,3.1,South Park,South Park,3,Greater Duwamish
530330112001032,11200.1032,11200.1032,11200,1032,1,11200.1,0,128,South Park,Residential Urban Village,3.1,South Park,South Park,3,Greater Duwamish
530330047002025,4700.2025,4700.2025,4700,2025,2,4700.2,0,303,Ballard,Hub Urban Village,10.4,Ballard,"Ballard, West Woodland, Adams",10,Ballard
530330089002000,8900.2,8900.2000,8900,2000,2,8900.2,0,0,Outside Villages,Outside Villages,5.1,Madrona/Leschi,"Madrona, Leschi, Harrison/Denny-Blaine",5,Central
530330104012012,10401.2012,10401.2012,10401,2012,2,10401.2,0,0,Outside Villages,Outside Villages,3.5,Beacon Hill,Beacon Hill,3,Greater Duwamish
530330104012004,10401.2004,10401.2004,10401,2004,2,10401.2,0,0,Outside Villages,Outside Villages,3.5,Beacon Hill,Beacon Hill,3,Greater Duwamish
530330093003116,9300.3116,9300.3116,9300,3116,3,9300.3,0,502,Greater Duwamish,Manufacturing Industrial,3.3,Duwamish/SODO,"Duwamish, SODO, Pioneer Square",3,Greater Duwamish
530330099004012,9900.4012,9900.4012,9900,4012,4,9900.4,1,502,Greater Duwamish,Manufacturing Industrial,2.1,North Delridge,"North Delridge, Pigeon Point, Avalon, Luna Park, Harbor Island",2,Delridge Neighborhoods
530330066001044,6600.1044,6600.1044,6600,1044,1,6600.1,0,312,South Lake Union,Urban Center,11.3,Cascade/Eastlake,"South Lake Union, Eastlake, Cascade, Denny Triangle",11,Lake Union
530330044001019,4400.1019,4400.1019,4400,1019,1,4400.1,0,0,Outside Villages,Outside Villages,7.2,University District,"University District, Cowen Park, Ravenna",7,Northeast
530330058023030,5802.303,5802.3030,5802,3030,3,5802.3,0,0,Outside Villages,Outside Villages,12.2,Interbay,Interbay,12,Magnolia/Queen Anne
530330047003011,4700.3011,4700.3011,4700,3011,3,4700.3,0,303,Ballard,Hub Urban Village,10.4,Ballard,"Ballard, West Woodland, Adams",10,Ballard
530330047004026,4700.4026,4700.4026,4700,4026,4,4700.4,0,303,Ballard,Hub Urban Village,10.4,Ballard,"Ballard, West Woodland, Adams",10,Ballard
530330030002012,3000.2012,3000.2012,3000,2012,2,3000.2,0,103,Crown Hill,Residential Urban Village,10.2,Whittier Heights,"Whittier Heights, Loyal Heights, Crown Hill",10,Ballard
530330030004017,3000.4017,3000.4017,3000,4017,4,3000.4,0,0,Outside Villages,Outside Villages,10.2,Whittier Heights,"Whittier Heights, Loyal Heights, Crown Hill",10,Ballard
530330052003024,5200.3024,5200.3024,5200,3024,3,5200.3,0,0,Outside Villages,Outside Villages,11.2,Wallingford,"Wallingford, Meridian, Northlake, University District",11,Lake Union
530330093002023,9300.2023,9300.2023,9300,2023,2,9300.2,0,502,Greater Duwamish,Manufacturing Industrial,3.3,Duwamish/SODO,"Duwamish, SODO, Pioneer Square",3,Greater Duwamish
530330093003152,9300.3152,9300.3152,9300,3152,3,9300.3,0,502,Greater Duwamish,Manufacturing Industrial,3.3,Duwamish/SODO,"Duwamish, SODO, Pioneer Square",3,Greater Duwamish
530330093003075,9300.3075,9300.3075,9300,3075,3,9300.3,0,502,Greater Duwamish,Manufacturing Industrial,3.3,Duwamish/SODO,"Duwamish, SODO, Pioneer Square",3,Greater Duwamish
530330112002060,11200.206,11200.2060,11200,2060,2,11200.2,0,502,Greater Duwamish,Manufacturing Industrial,3.1,South Park,South Park,3,Greater Duwamish
530330056002001,5600.2001,5600.2001,5600,2001,2,5600.2,0,0,Outside Villages,Outside Villages,12.1,Magnolia,"Magnolia, Discovery Park, Briarcliff, Lawton Park",12,Magnolia/Queen Anne
530330056002025,5600.2025,5600.2025,5600,2025,2,5600.2,0,0,Outside Villages,Outside Villages,12.1,Magnolia,"Magnolia, Discovery Park, Briarcliff, Lawton Park",12,Magnolia/Queen Anne
530330056001012,5600.1012,5600.1012,5600,1012,1,5600.1,0,0,Outside Villages,Outside Villages,12.1,Magnolia,"Magnolia, Discovery Park, Briarcliff, Lawton Park",12,Magnolia/Queen Anne
530330056001008,5600.1008,5600.1008,5600,1008,1,5600.1,0,0,Outside Villages,Outside Villages,12.1,Magnolia,"Magnolia, Discovery Park, Briarcliff, Lawton Park",12,Magnolia/Queen Anne
530330056001002,5600.1002,5600.1002,5600,1002,1,5600.1,0,0,Outside Villages,Outside Villages,12.1,Magnolia,"Magnolia, Discovery Park, Briarcliff, Lawton Park",12,Magnolia/Queen Anne
530330056001000,5600.1,5600.1000,5600,1000,1,5600.1,0,0,Outside Villages,Outside Villages,12.1,Magnolia,"Magnolia, Discovery Park, Briarcliff, Lawton Park",12,Magnolia/Queen Anne
530330056001024,5600.1024,5600.1024,5600,1024,1,5600.1,0,0,Outside Villages,Outside Villages,12.1,Magnolia,"Magnolia, Discovery Park, Briarcliff, Lawton Park",12,Magnolia/Queen Anne
530330049002003,4900.2003,4900.2003,4900,2003,2,4900.2,0,0,Outside Villages,Outside Villages,11.1,Fremont,"Fremont, Wallingford, Northlake",11,Lake Union
530330049002000,4900.2,4900.2000,4900,2000,2,4900.2,0,0,Outside Villages,Outside Villages,11.1,Fremont,"Fremont, Wallingford, Northlake",11,Lake Union
530330050002010,5000.201,5000.2010,5000,2010,2,5000.2,0,203,Wallingford,Residential Urban Village,11.2,Wallingford,"Wallingford, Meridian, Northlake, University District",11,Lake Union
530330060002033,6000.2033,6000.2033,6000,2033,2,6000.2,0,0,Outside Villages,Outside Villages,12.3,Queen Anne,"Queen Anne, Lower Queen Anne, Uptown, Seattle Center, Westlake",12,Magnolia/Queen Anne
530330042002020,4200.202,4200.2020,4200,2020,2,4200.2,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330042002018,4200.2018,4200.2018,4200,2018,2,4200.2,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330022004005,2200.4005,2200.4005,2200,4005,4,2200.4,0,0,Outside Villages,Outside Villages,7.4,Wedgwood/View Ridge,"Wedgwood, View Ridge, Bryant, Matthews Beach",7,Northeast
530330022004016,2200.4016,2200.4016,2200,4016,4,2200.4,0,0,Outside Villages,Outside Villages,7.4,Wedgwood/View Ridge,"Wedgwood, View Ridge, Bryant, Matthews Beach",7,Northeast
530330022004019,2200.4019,2200.4019,2200,4019,4,2200.4,0,0,Outside Villages,Outside Villages,7.4,Wedgwood/View Ridge,"Wedgwood, View Ridge, Bryant, Matthews Beach",7,Northeast
530330040002002,4000.2002,4000.2002,4000,2002,2,4000.2,0,0,Outside Villages,Outside Villages,7.5,Laurelhurst/Sand Point,"Laurelhurst, Windermere, Sand Point, Hawthorne Hills, Magnuson Park",7,Northeast
530330040002000,4000.2,4000.2000,4000,2000,2,4000.2,0,0,Outside Villages,Outside Villages,7.5,Laurelhurst/Sand Point,"Laurelhurst, Windermere, Sand Point, Hawthorne Hills, Magnuson Park",7,Northeast
530330040001024,4000.1024,4000.1024,4000,1024,1,4000.1,0,0,Outside Villages,Outside Villages,7.5,Laurelhurst/Sand Point,"Laurelhurst, Windermere, Sand Point, Hawthorne Hills, Magnuson Park",7,Northeast
530330042001014,4200.1014,4200.1014,4200,1014,1,4200.1,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330041004007,4100.4007,4100.4007,4100,4007,4,4100.4,0,0,Outside Villages,Outside Villages,7.5,Laurelhurst/Sand Point,"Laurelhurst, Windermere, Sand Point, Hawthorne Hills, Magnuson Park",7,Northeast
530330041002019,4100.2019,4100.2019,4100,2019,2,4100.2,0,0,Outside Villages,Outside Villages,7.5,Laurelhurst/Sand Point,"Laurelhurst, Windermere, Sand Point, Hawthorne Hills, Magnuson Park",7,Northeast
530330265001000,26500.1,26500.1000,26500,1000,1,26500.1,0,0,Outside Villages,Outside Villages,2.5,Highland Park,"Highland Park, Westwood, White Center, South Delridge",2,Delridge Neighborhoods
530330112002030,11200.203,11200.2030,11200,2030,2,11200.2,0,502,Greater Duwamish,Manufacturing Industrial,3.1,South Park,South Park,3,Greater Duwamish
530330112002047,11200.2047,11200.2047,11200,2047,2,11200.2,0,128,South Park,Residential Urban Village,3.1,South Park,South Park,3,Greater Duwamish
530330112002055,11200.2055,11200.2055,11200,2055,2,11200.2,0,128,South Park,Residential Urban Village,3.1,South Park,South Park,3,Greater Duwamish
530330086001007,8600.1007,8600.1007,8600,1007,1,8600.1,0,414.4,12th Avenue,Urban Center Village,6.1,First Hill,"First Hill, Yesler Terrace, Squire Park",6,East
530330086001000,8600.1,8600.1000,8600,1000,1,8600.1,0,0,Outside Villages,Outside Villages,6.1,First Hill,"First Hill, Yesler Terrace, Squire Park",6,East
530330084001002,8400.1002,8400.1002,8400,1002,1,8400.1,0,414.2,Pike/Pine,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330074012002,7401.2002,7401.2002,7401,2002,2,7401.2,0,414.1,Capitol Hill,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330074012006,7401.2006,7401.2006,7401,2006,2,7401.2,0,414.1,Capitol Hill,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330075003005,7500.3005,7500.3005,7500,3005,3,7500.3,0,414.1,Capitol Hill,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330075003012,7500.3012,7500.3012,7500,3012,3,7500.3,0,414.1,Capitol Hill,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330075004002,7500.4002,7500.4002,7500,4002,4,7500.4,0,414.1,Capitol Hill,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330007004008,700.4008,700.4008,700,4008,4,700.4,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
530330082002000,8200.2,8200.2000,8200,2000,2,8200.2,0,414.3,First Hill,Urban Center Village,6.1,First Hill,"First Hill, Yesler Terrace, Squire Park",6,East
530330082002007,8200.2007,8200.2007,8200,2007,2,8200.2,0,414.3,First Hill,Urban Center Village,6.1,First Hill,"First Hill, Yesler Terrace, Squire Park",6,East
530330084002004,8400.2004,8400.2004,8400,2004,2,8400.2,0,414.3,First Hill,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330084002005,8400.2005,8400.2005,8400,2005,2,8400.2,0,414.3,First Hill,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330084001010,8400.101,8400.1010,8400,1010,1,8400.1,0,414.2,Pike/Pine,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330083001008,8300.1008,8300.1008,8300,1008,1,8300.1,0,414.3,First Hill,Urban Center Village,6.1,First Hill,"First Hill, Yesler Terrace, Squire Park",6,East
530330085001024,8500.1024,8500.1024,8500,1024,1,8500.1,0,413.3,Commercial Core,Urban Center Village,6.1,First Hill,"First Hill, Yesler Terrace, Squire Park",6,East
530330085003002,8500.3002,8500.3002,8500,3002,3,8500.3,0,414.3,First Hill,Urban Center Village,6.1,First Hill,"First Hill, Yesler Terrace, Squire Park",6,East
530330084002011,8400.2011,8400.2011,8400,2011,2,8400.2,0,414.3,First Hill,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330075004021,7500.4021,7500.4021,7500,4021,4,7500.4,0,414.2,Pike/Pine,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330086002008,8600.2008,8600.2008,8600,2008,2,8600.2,0,414.4,12th Avenue,Urban Center Village,6.1,First Hill,"First Hill, Yesler Terrace, Squire Park",6,East
530330086001003,8600.1003,8600.1003,8600,1003,1,8600.1,0,414.4,12th Avenue,Urban Center Village,6.1,First Hill,"First Hill, Yesler Terrace, Squire Park",6,East
530330085002006,8500.2006,8500.2006,8500,2006,2,8500.2,0,414.3,First Hill,Urban Center Village,6.1,First Hill,"First Hill, Yesler Terrace, Squire Park",6,East
